idEmpleado,idPuesto,idPersona,Salario,idParque,Descripcion
2377,1,2377,1022,96,'2'
2378,2,2378,1435,96,NULL
2379,2,2379,1060,96,NULL
2380,2,2380,1272,96,NULL
2381,2,2381,1483,96,NULL
2382,2,2382,1155,96,NULL
2383,3,2383,1245,96,'Licenciatura en Zoologia'
2384,3,2384,1468,96,'Bachillerato en Botanica'
2385,3,2385,1235,96,'Doctorado en Vida Marina'
2386,4,2386,165796,'Mantenimiento de Rutas'
2387,4,2387,166796,'Conservacion de Habitat Animal'
2388,4,2388,172496,'Mantenimiento de Instalaciones'
2389,4,2389,159696,'Mantenimiento de Rutas'
2390,4,2390,170596,'Conservacion de Habitat Animal'
2391,4,2391,170796,'Mantenimiento de Instalaciones'
2392,4,2392,166796,'Mantenimiento de Rutas'
2393,4,2393,167196,'Conservacion de Habitat Animal'
2394,4,2394,177796,'Mantenimiento de Instalaciones'
2395,4,2395,162796,'Mantenimiento de Rutas'
2396,4,2396,174596,'Conservacion de Habitat Animal'
2397,4,2397,179896,'Mantenimiento de Instalaciones'
2398,4,2398,150496,'Mantenimiento de Rutas'
2399,4,2399,166296,'Conservacion de Habitat Animal'
2400,4,2400,177796,'Mantenimiento de Instalaciones'
2401,1,2401,1094,97,'1'
2402,1,2402,1233,97,'2'
2403,2,2403,1062,97,NULL
2404,2,2404,1353,97,NULL
2405,2,2405,1301,97,NULL
2406,2,2406,1421,97,NULL
2407,2,2407,1430,97,NULL
2408,3,2408,1431,97,'Licenciatura en Zoologia'
2409,3,2409,1374,97,'Bachillerato en Botanica'
2410,3,2410,1419,97,'Doctorado en Vida Marina'
2411,4,2411,161297,'Mantenimiento de Rutas'
2412,4,2412,161597,'Conservacion de Habitat Animal'
2413,4,2413,178597,'Mantenimiento de Instalaciones'
2414,4,2414,173997,'Mantenimiento de Rutas'
2415,4,2415,160997,'Conservacion de Habitat Animal'
2416,4,2416,179897,'Mantenimiento de Instalaciones'
2417,4,2417,169397,'Mantenimiento de Rutas'
2418,4,2418,160997,'Conservacion de Habitat Animal'
2419,4,2419,175097,'Mantenimiento de Instalaciones'
2420,4,2420,167797,'Mantenimiento de Rutas'
2421,4,2421,176597,'Conservacion de Habitat Animal'
2422,4,2422,178997,'Mantenimiento de Instalaciones'
2423,4,2423,167397,'Mantenimiento de Rutas'
2424,4,2424,174597,'Conservacion de Habitat Animal'
2425,4,2425,177397,'Mantenimiento de Instalaciones'
2426,1,2426,1303,98,'1'
2427,1,2427,1392,98,'2'
2428,2,2428,1309,98,NULL
2429,2,2429,1500,98,NULL
2430,2,2430,1451,98,NULL
2431,2,2431,1145,98,NULL
2432,2,2432,1097,98,NULL
2433,3,2433,1194,98,'Licenciatura en Zoologia'
2434,3,2434,1441,98,'Bachillerato en Botanica'
2435,3,2435,1321,98,'Doctorado en Vida Marina'
2436,4,2436,171198,'Mantenimiento de Rutas'
2437,4,2437,173598,'Conservacion de Habitat Animal'
2438,4,2438,172598,'Mantenimiento de Instalaciones'
2439,4,2439,174598,'Mantenimiento de Rutas'
2440,4,2440,173098,'Conservacion de Habitat Animal'
2441,4,2441,171398,'Mantenimiento de Instalaciones'
2442,4,2442,150198,'Mantenimiento de Rutas'
2443,4,2443,160498,'Conservacion de Habitat Animal'
2444,4,2444,177098,'Mantenimiento de Instalaciones'
2445,4,2445,158998,'Mantenimiento de Rutas'
2446,4,2446,173198,'Conservacion de Habitat Animal'
2447,4,2447,175998,'Mantenimiento de Instalaciones'
2448,4,2448,170598,'Mantenimiento de Rutas'
2449,4,2449,165398,'Conservacion de Habitat Animal'
2450,4,2450,179398,'Mantenimiento de Instalaciones'
2451,1,2451,1229,99,'1'
2452,1,2452,1254,99,'2'
2453,2,2453,1206,99,NULL
2454,2,2454,1491,99,NULL
2455,2,2455,1113,99,NULL
2456,2,2456,1184,99,NULL
2457,2,2457,1034,99,NULL
2458,3,2458,1382,99,'Licenciatura en Zoologia'
2459,3,2459,1130,99,'Bachillerato en Botanica'
2460,3,2460,1097,99,'Doctorado en Vida Marina'
2461,4,2461,165999,'Mantenimiento de Rutas'
2462,4,2462,165299,'Conservacion de Habitat Animal'
2463,4,2463,176699,'Mantenimiento de Instalaciones'
2464,4,2464,169399,'Mantenimiento de Rutas'
2465,4,2465,172399,'Conservacion de Habitat Animal'
2466,4,2466,176199,'Mantenimiento de Instalaciones'
2467,4,2467,155299,'Mantenimiento de Rutas'
2468,4,2468,178499,'Conservacion de Habitat Animal'
2469,4,2469,171099,'Mantenimiento de Instalaciones'
2470,4,2470,152999,'Mantenimiento de Rutas'
2471,4,2471,177099,'Conservacion de Habitat Animal'
2472,4,2472,179699,'Mantenimiento de Instalaciones'
2473,4,2473,150699,'Mantenimiento de Rutas'
2474,4,2474,171199,'Conservacion de Habitat Animal'
2475,4,2475,174199,'Mantenimiento de Instalaciones'
2476,1,2476,1453,100,'1'
2477,1,2477,1378,100,'2'
2478,2,2478,1404,100,NULL
2479,2,2479,1039,100,NULL
2480,2,2480,1004,100,NULL
2481,2,2481,1279,100,NULL
2482,2,2482,1205,100,NULL
2483,3,2483,1216,100,'Licenciatura en Zoologia'
2484,3,2484,1448,100,'Bachillerato en Botanica'
2485,3,2485,1210,100,'Doctorado en Vida Marina'
2486,4,2486,1467900,'Mantenimiento de Rutas'
2487,4,2487,1075700,'Conservacion de Habitat Animal'
2488,4,2488,1172400,'Mantenimiento de Instalaciones'
2489,4,2489,1171500,'Mantenimiento de Rutas'
2490,4,2490,1378100,'Conservacion de Habitat Animal'
2491,4,2491,1376600,'Mantenimiento de Instalaciones'
2492,4,2492,1251200,'Mantenimiento de Rutas'
2493,4,2493,1375600,'Conservacion de Habitat Animal'
2494,4,2494,1374500,'Mantenimiento de Instalaciones'
2495,4,2495,1374800,'Mantenimiento de Rutas'
2496,4,2496,1271700,'Conservacion de Habitat Animal'
2497,4,2497,1173600,'Mantenimiento de Instalaciones'
2498,4,2498,1265500,'Mantenimiento de Rutas'
2499,4,2499,1361100,'Conservacion de Habitat Animal'
2500,4,2500,1177000,'Mantenimiento de Instalaciones'
